SET_NUM,UNIQUE_PARTS_IN_SET,TOTAL_PARTS_IN_SET,UNIQUENESS_RATIO,SET_YEAR,THEME_NAME
1183-1,0,15,0.00,1999,Desert
2542-1,0,19,0.00,1998,Desert
5928-1,0,43,0.00,1998,Desert
4657-1,7,72,0.10,2003,Fire
30338-1,0,23,0.00,2017,Fire
4655-1,5,59,0.08,2003,Gas Station
4654-1,6,18,0.33,2003,Gas Station
4653-1,3,12,0.25,2003,Construction
4668-1,3,39,0.08,2003,Construction
4667-1,3,23,0.13,2003,Construction
4652-1,1,14,0.07,2003,Traffic
4651-1,1,10,0.10,2003,Police
4666-1,4,18,0.22,2003,Police
4669-1,4,38,0.11,2003,Police
4111-1,1,1,1.00,2002,Supplemental
7099-1,0,1,0.00,2004,Supplemental
4109-1,1,1,1.00,2002,Supplemental
4110-1,0,1,0.00,2002,Supplemental
4108-1,1,1,1.00,2002,Supplemental
4858-1,4,40,0.10,2004,Spider-Man 2
4860-1,5,66,0.08,2004,Spider-Man 2
7080-1,0,7,0.00,2004,Pirates
7082-1,0,8,0.00,2004,Pirates
7072-1,1,33,0.03,2004,Pirates
7290-1,0,5,0.00,2004,Pirates
7075-1,9,76,0.12,2004,Pirates
7073-1,0,45,0.00,2004,Pirates
7081-1,0,11,0.00,2004,Pirates
7071-1,0,28,0.00,2004,Pirates
7074-1,3,55,0.05,2004,Pirates
7070-1,0,15,0.00,2004,Pirates
4616-1,1,24,0.04,2002,Gas Station
4610-1,3,45,0.07,2001,Traffic
4606-1,0,27,0.00,2001,Traffic
4622-1,0,28,0.00,2002,Traffic
4603-1,0,22,0.00,2001,Traffic
4607-1,1,36,0.03,2001,Traffic
4609-1,1,54,0.02,2001,Fire
4601-1,0,18,0.00,2001,Fire
4621-1,1,25,0.04,2002,Fire
4605-1,1,21,0.05,2001,Fire
4618-1,4,23,0.17,2002,Airport
4615-1,0,18,0.00,2002,Airport
4613-1,0,11,0.00,2002,Airport
4619-1,10,40,0.25,2002,Airport
4620-1,12,89,0.13,2002,Airport
1435-1,0,6,0.00,2002,Airport
4612-1,0,6,0.00,2002,Airport
4617-1,2,20,0.10,2002,Airport
1437-1,0,11,0.00,2002,Airport
1436-1,0,11,0.00,2002,Airport
4614-1,0,11,0.00,2002,Airport
4604-1,1,16,0.06,2001,Police
4611-1,9,78,0.12,2001,Police
4608-1,6,41,0.15,2001,Police
4600-1,0,20,0.00,2001,Police
4336-1,5,10,0.50,1980,4 Juniors
5581-1,3,245,0.01,1993,Model Team
5510-1,1,116,0.01,1986,Model Team
5542-1,0,174,0.00,1998,Model Team
5590-1,1,218,0.00,1990,Model Team
2556-1,2,181,0.01,1997,Model Team
5591-1,2,280,0.01,1994,Model Team
5540-1,1,133,0.01,1986,Model Team
5533-1,0,147,0.00,1999,Model Team
5521-1,0,146,0.00,1993,Model Team
5550-1,0,148,0.00,1991,Model Team
5563-1,2,205,0.01,1999,Model Team
5571-1,1,303,0.00,1996,Model Team
5541-1,1,149,0.01,1995,Model Team
5580-1,7,177,0.04,1986,Model Team
10151-1,0,148,0.00,2004,Model Team
5561-1,0,225,0.00,1997,Model Team
k34434-1,0,11,0.00,2003,Mosaic
6162-1,0,25,0.00,2007,Mosaic
k34431-1,0,11,0.00,2003,Mosaic
k34432-1,0,11,0.00,2003,Mosaic
40179-1,0,7,0.00,2016,Mosaic
k34433-1,0,11,0.00,2003,Mosaic
6163-1,0,42,0.00,2007,Mosaic
10189-1,0,174,0.00,2008,Sculptures
10226-1,1,194,0.01,2012,Sculptures
3724-1,0,67,0.00,2001,Sculptures
10177-1,0,170,0.00,2006,Sculptures
10213-1,0,266,0.00,2010,Sculptures
3451-1,1,196,0.01,2001,Sculptures
10187-1,1,200,0.01,2008,Sculptures
3450-1,0,49,0.00,2000,Sculptures
10234-1,0,230,0.00,2013,Sculptures
10196-1,2,292,0.01,2009,Sculptures
10152-1,0,161,0.00,2004,Sculptures
10231-1,0,257,0.00,2011,Sculptures
10024-1,1,185,0.01,2002,Sculptures
10152-3,0,161,0.00,2006,Sculptures
10124-1,0,125,0.00,2003,Sculptures
10214-1,1,207,0.00,2010,Sculptures
10181-1,0,119,0.00,2007,Sculptures
3723-1,0,92,0.00,2000,Sculptures
10152-2,0,161,0.00,2005,Sculptures
10220-1,4,258,0.02,2011,Sculptures
10155-1,0,162,0.00,2010,Sculptures
7593-1,0,85,0.00,2010,Toy Story
7789-1,7,71,0.10,2010,Toy Story
30073-1,0,16,0.00,2010,Toy Story
7592-1,5,79,0.06,2010,Toy Story
7599-1,10,133,0.08,2010,Toy Story
7595-1,1,38,0.03,2010,Toy Story
30071-1,0,22,0.00,2010,Toy Story
30070-1,0,24,0.00,2010,Toy Story
7597-1,6,187,0.03,2010,Toy Story
7596-1,3,145,0.02,2010,Toy Story
7594-1,3,136,0.02,2010,Toy Story
7598-1,6,119,0.05,2010,Toy Story
7590-1,4,58,0.07,2010,Toy Story
30072-1,0,14,0.00,2010,Toy Story
7591-1,5,65,0.08,2010,Toy Story
1371-1,6,103,0.06,2001,Jurassic Park III
1370-1,0,78,0.00,2001,Jurassic Park III
4059-1,0,5,0.00,2001,Studios
1382-1,8,183,0.04,2002,Studios
4065-1,1,4,0.25,2001,Studios
4077-1,0,9,0.00,2001,Studios
4068-1,0,7,0.00,2001,Studios
4074-1,0,9,0.00,2001,Studios
4070-1,0,7,0.00,2001,Studios
1380-1,2,73,0.03,2002,Studios
4072-1,0,5,0.00,2001,Studios
1355-1,0,42,0.00,2000,Studios
1349-1,10,190,0.05,2000,Studios
4076-1,0,11,0.00,2001,Studios
4063-1,1,5,0.20,2001,Studios
1421-1,0,20,0.00,2001,Studios
1356-1,0,22,0.00,2001,Studios
1354-1,0,57,0.00,2000,Studios
4079-1,0,4,0.00,2001,Studios
4066-1,0,5,0.00,2001,Studios
1362-1,0,26,0.00,2001,Studios
4057-1,0,8,0.00,2001,Studios
1363-1,0,17,0.00,2001,Studios
1357-1,0,22,0.00,2001,Studios
4051-1,0,4,0.00,2001,Studios
1360-1,0,20,0.00,2001,Studios
4078-1,0,14,0.00,2001,Studios
4060-1,0,5,0.00,2001,Studios
1361-1,0,13,0.00,2001,Studios
4064-1,1,4,0.25,2001,Studios
1422-1,0,13,0.00,2001,Studios
1352-1,0,108,0.00,2000,Studios
1353-1,0,97,0.00,2001,Studios
1411-1,0,34,0.00,2001,Studios
1383-1,4,37,0.11,2002,Studios
1351-1,2,112,0.02,2001,Studios
4071-1,0,3,0.00,2001,Studios
4052-1,0,4,0.00,2001,Studios
4062-1,0,5,0.00,2001,Studios
4053-1,0,5,0.00,2001,Studios
4073-1,0,4,0.00,2001,Studios
1381-1,9,95,0.09,2002,Studios
4061-1,0,5,0.00,2001,Studios
4056-1,0,15,0.00,2001,Studios
4069-1,0,4,0.00,2001,Studios
1424-1,0,17,0.00,2001,Studios
4058-1,0,5,0.00,2001,Studios
4075-1,0,7,0.00,2001,Studios
1423-1,0,26,0.00,2001,Studios
4067-1,0,12,0.00,2001,Studios
4049-1,0,25,0.00,2001,Studios
3815-1,9,65,0.14,2011,SpongeBob SquarePants
3826-1,2,125,0.02,2006,SpongeBob SquarePants
3816-1,4,72,0.06,2011,SpongeBob SquarePants
3817-1,9,106,0.08,2012,SpongeBob SquarePants
3833-1,3,93,0.03,2009,SpongeBob SquarePants
3834-1,2,173,0.01,2009,SpongeBob SquarePants
3831-1,4,106,0.04,2008,SpongeBob SquarePants
3832-1,3,105,0.03,2008,SpongeBob SquarePants
3830-1,3,99,0.03,2008,SpongeBob SquarePants
4981-1,4,140,0.03,2007,SpongeBob SquarePants
3825-1,2,145,0.01,2006,SpongeBob SquarePants
4982-1,3,170,0.02,2007,SpongeBob SquarePants
3827-1,3,200,0.02,2006,SpongeBob SquarePants
3818-1,5,194,0.03,2012,SpongeBob SquarePants
7569-1,4,49,0.08,2010,Prince of Persia
7571-1,1,103,0.01,2010,Prince of Persia
7570-1,3,68,0.04,2010,Prince of Persia
7572-1,0,133,0.00,2010,Prince of Persia
7573-1,4,206,0.02,2010,Prince of Persia
20017-1,0,32,0.00,2010,Prince of Persia
8409-1,1,8,0.13,2010,Ben 10
8517-1,3,8,0.38,2010,Ben 10
8410-1,5,10,0.50,2010,Ben 10
8518-1,2,8,0.25,2010,Ben 10
8519-1,3,8,0.38,2010,Ben 10
8411-1,3,8,0.38,2010,Ben 10
30121-1,0,34,0.00,2011,Cars
9481-1,5,34,0.15,2012,Cars
9486-1,7,206,0.03,2012,Cars
9480-1,2,37,0.05,2012,Cars
9483-1,7,94,0.07,2012,Cars
9484-1,3,105,0.03,2012,Cars
8678-1,2,101,0.02,2011,Cars
8677-1,3,113,0.03,2011,Cars
8639-1,7,306,0.02,2011,Cars
8486-1,6,144,0.04,2011,Cars
8638-1,5,169,0.03,2011,Cars
9479-1,4,38,0.11,2012,Cars
30120-1,0,22,0.00,2011,Cars
8423-1,0,71,0.00,2011,Cars
9478-1,3,34,0.09,2012,Cars
8200-1,0,20,0.00,2011,Cars
8484-1,4,112,0.04,2011,Cars
8424-1,0,79,0.00,2011,Cars
8487-1,17,212,0.08,2011,Cars
8679-1,4,279,0.01,2011,Cars
8206-1,0,87,0.00,2011,Cars
9485-1,16,107,0.15,2012,Cars
8201-1,0,38,0.00,2011,Cars
8426-1,1,86,0.01,2011,Cars
7682-1,8,126,0.06,2009,Temple of Doom
7199-1,10,224,0.04,2009,Temple of Doom
7621-1,1,91,0.01,2008,Raiders of the Lost Ark
7683-1,2,168,0.01,2009,Raiders of the Lost Ark
7623-1,4,169,0.02,2008,Raiders of the Lost Ark
7622-1,1,102,0.01,2008,Raiders of the Lost Ark
7195-1,5,51,0.10,2009,Raiders of the Lost Ark
7198-1,1,191,0.01,2009,Last Crusade
7197-1,5,162,0.03,2009,Last Crusade
7620-1,0,58,0.00,2008,Last Crusade
7624-1,1,61,0.02,2008,Kingdom of the Crystal Skull
20004-1,0,32,0.00,2008,Kingdom of the Crystal Skull
7626-1,0,167,0.00,2008,Kingdom of the Crystal Skull
7196-1,3,91,0.03,2009,Kingdom of the Crystal Skull
comcon002-1,0,43,0.00,2008,Kingdom of the Crystal Skull
7625-1,2,111,0.02,2008,Kingdom of the Crystal Skull
7627-1,1,212,0.00,2008,Kingdom of the Crystal Skull
7628-1,0,239,0.00,2008,Kingdom of the Crystal Skull
30133-1,0,4,0.00,2011,Pirates of the Caribbean
4195-1,17,244,0.07,2011,Pirates of the Caribbean
30131-1,0,17,0.00,2011,Pirates of the Caribbean
30132-1,3,4,0.75,2011,Pirates of the Caribbean
4194-1,10,208,0.05,2011,Pirates of the Caribbean
4191-1,2,53,0.04,2011,Pirates of the Caribbean
4181-1,8,94,0.09,2011,Pirates of the Caribbean
4193-1,4,179,0.02,2011,Pirates of the Caribbean
4182-1,9,120,0.08,2011,Pirates of the Caribbean
30130-1,0,23,0.00,2011,Pirates of the Caribbean
4183-1,8,113,0.07,2011,Pirates of the Caribbean
853219-1,0,28,0.00,2011,Pirates of the Caribbean
4192-1,6,64,0.09,2011,Pirates of the Caribbean
4184-1,14,193,0.07,2011,Pirates of the Caribbean
71042-1,33,378,0.09,2017,Pirates of the Caribbean
45508-1,0,1,0.00,2013,EV3
45506-1,0,1,0.00,2013,EV3
45500-1,0,1,0.00,2013,EV3
45504-1,0,1,0.00,2013,EV3
45560-1,0,143,0.00,2013,EV3
45514-1,0,3,0.00,2013,EV3
45503-1,0,1,0.00,2013,EV3
45501-1,0,1,0.00,2013,EV3
45509-1,0,1,0.00,2013,EV3
45507-1,0,1,0.00,2013,EV3
31313-1,1,106,0.01,2013,EV3
45544-1,2,110,0.02,2013,EV3
45502-1,0,1,0.00,2013,EV3
45505-1,0,1,0.00,2013,EV3
9748-1,4,135,0.03,1999,Star Wars
9754-1,0,121,0.00,2000,Star Wars
9731-1,2,41,0.05,2000,RCX
KB565-1,0,1,0.00,2004,RCX
3800-1,2,71,0.03,2001,RCX
9758-1,0,1,0.00,1999,RCX
9756-1,0,1,0.00,1999,RCX
9755-1,0,1,0.00,1999,RCX
9735-1,1,109,0.01,1999,RCX
9911-1,0,3,0.00,2004,RCX
3804-1,4,155,0.03,2001,RCX
MiniRCX-1,2,4,0.50,2008,RCX
9730-1,3,38,0.08,1998,RCX
9747-1,2,143,0.01,1999,RCX
3803-1,0,24,0.00,1999,RCX
9736-1,1,60,0.02,1999,RCX
3801-1,0,24,0.00,2000,RCX
9757-1,0,2,0.00,1999,RCX
9732-1,1,58,0.02,1998,RCX
9719-1,1,142,0.01,1998,RCX
3805-1,1,1,1.00,2002,RCX
9738-1,0,1,0.00,1998,RCX
9749-1,1,1,1.00,2009,NXT
2852725-1,1,1,1.00,2011,NXT
8527-1,3,94,0.03,2006,NXT
9842-1,0,1,0.00,2006,NXT
9694-1,0,1,0.00,2010,NXT
9695-1,0,143,0.00,2010,NXT
8529-1,0,3,0.00,2006,NXT
10285-1,0,1,0.00,2011,NXT
9798-1,1,1,1.00,2006,NXT
MS1034-1,0,1,0.00,2006,NXT
MiniNXT-1,1,3,0.33,2008,NXT
9833-3,1,1,1.00,2006,NXT
9845-1,0,1,0.00,2006,NXT
10287-1,0,1,0.00,2009,NXT
2853216-1,1,1,1.00,2011,NXT
9843-1,0,1,0.00,2006,NXT
9844-1,0,1,0.00,2006,NXT
NMS1035-1,1,1,1.00,2010,NXT
9693-1,0,1,0.00,2010,NXT
9846-1,0,1,0.00,2006,NXT
9833-2,0,1,0.00,1996,NXT
8547-1,2,89,0.02,2009,NXT
9841-1,0,1,0.00,2006,NXT
9833-1,0,1,0.00,1996,NXT
8528-1,0,1,0.00,2006,NXT
MS1038-1,1,1,1.00,2006,NXT
10078-1,0,1,0.00,2003,Train
3736-1,0,3,0.00,2000,Train
3735-1,0,3,0.00,2000,Train
3737-1,0,7,0.00,2000,Train
10072-1,0,28,0.00,2003,Technic
10074-1,0,28,0.00,2003,Technic
10076-1,0,23,0.00,2002,Technic
10077-1,0,10,0.00,2003,Technic
10073-1,0,14,0.00,2003,Technic
3732-1,0,6,0.00,2000,Castle
10066-1,0,37,0.00,2002,Castle
10008-1,0,1,0.00,2001,Bulk Bricks
3474-1,0,1,0.00,2000,Bulk Bricks
3482-1,0,1,0.00,2000,Bulk Bricks
3463-1,0,1,0.00,2000,Bulk Bricks
3478-1,0,1,0.00,2000,Bulk Bricks
3738-1,0,1,0.00,2000,Bulk Bricks
3756-1,0,1,0.00,2003,Bulk Bricks
3473-1,0,1,0.00,2000,Bulk Bricks
3492-1,0,1,0.00,2000,Bulk Bricks
3475-1,0,1,0.00,2000,Bulk Bricks
3508-1,0,2,0.00,2001,Bulk Bricks
10043-1,0,1,0.00,2002,Bulk Bricks
3472-1,0,1,0.00,2000,Bulk Bricks
10056-1,0,6,0.00,2002,Bulk Bricks
3729-1,0,1,0.00,2000,Bulk Bricks
3467-1,0,1,0.00,2000,Bulk Bricks
10049-1,0,7,0.00,2002,Bulk Bricks
BAG6-1,0,6,0.00,2006,Bulk Bricks
10057-1,0,6,0.00,2002,Bulk Bricks
10114-1,0,1,0.00,2001,Bulk Bricks
B001-1,0,2,0.00,2001,Bulk Bricks
3468-1,0,1,0.00,2000,Bulk Bricks
3470-1,0,1,0.00,2003,Bulk Bricks
10046-1,0,3,0.00,2002,Bulk Bricks
10012-1,0,17,0.00,2001,Bulk Bricks
10055-1,0,2,0.00,2003,Bulk Bricks
10146-1,0,12,0.00,2004,Bulk Bricks
3453-1,0,1,0.00,2000,Bulk Bricks
10005-1,0,1,0.00,2001,Bulk Bricks
10067-1,0,45,0.00,2002,Bulk Bricks
3464-1,0,1,0.00,2003,Bulk Bricks
10007-1,0,1,0.00,2001,Bulk Bricks
3488-1,0,1,0.00,2000,Bulk Bricks
3481-1,0,1,0.00,2000,Bulk Bricks
3454-1,0,1,0.00,2003,Bulk Bricks
3733-1,0,2,0.00,2000,Bulk Bricks
3496-1,0,1,0.00,2003,Bulk Bricks
3495-1,0,1,0.00,2003,Bulk Bricks
3727-1,0,1,0.00,2000,Bulk Bricks
3498-1,0,1,0.00,2000,Bulk Bricks
3458-1,0,1,0.00,2000,Bulk Bricks
3734-1,0,2,0.00,2000,Bulk Bricks
3490-1,0,1,0.00,2000,Bulk Bricks
3461-1,0,1,0.00,2000,Bulk Bricks
B002-1,0,1,0.00,2000,Bulk Bricks
10059-1,0,6,0.00,2002,Bulk Bricks
B003-1,0,2,0.00,2003,Bulk Bricks
3494-1,0,1,0.00,2000,Bulk Bricks
10048-1,0,9,0.00,2002,Bulk Bricks
3752-1,0,1,0.00,2002,Bulk Bricks
10150-1,0,17,0.00,2004,Bulk Bricks
F6316-1,0,4,0.00,2006,Bulk Bricks
3469-1,0,1,0.00,2003,Bulk Bricks
3730-1,0,1,0.00,2000,Bulk Bricks
3447-1,0,1,0.00,2000,Bulk Bricks
3485-1,0,1,0.00,2000,Bulk Bricks
10011-1,0,17,0.00,2001,Bulk Bricks
10044-1,0,6,0.00,2002,Bulk Bricks
3455-1,0,1,0.00,2003,Bulk Bricks
10115-1,0,4,0.00,2001,Bulk Bricks
10112-1,0,1,0.00,2001,Bulk Bricks
3466-1,0,1,0.00,2000,Bulk Bricks
3449-1,0,2,0.00,2000,Bulk Bricks
1715-2,0,49,0.00,1995,Bulk Bricks
3460-1,0,1,0.00,2003,Bulk Bricks
3751-1,0,1,0.00,2003,Bulk Bricks
10051-1,0,1,0.00,2002,Bulk Bricks
3753-1,0,1,0.00,2003,Bulk Bricks
3477-1,0,1,0.00,2000,Bulk Bricks
10061-1,0,8,0.00,2002,Bulk Bricks
3471-1,0,1,0.00,2000,Bulk Bricks
3480-1,0,1,0.00,2003,Bulk Bricks
10113-1,0,1,0.00,2001,Bulk Bricks
3479-1,0,1,0.00,2000,Bulk Bricks
3456-1,0,1,0.00,2000,Bulk Bricks
10004-1,0,1,0.00,2001,Bulk Bricks
3486-1,0,1,0.00,2000,Bulk Bricks
10058-1,0,6,0.00,2002,Bulk Bricks
3457-1,0,1,0.00,2000,Bulk Bricks
10050-1,0,4,0.00,2002,Bulk Bricks
3491-1,0,1,0.00,2000,Bulk Bricks
10162-1,0,5,0.00,2004,Bulk Bricks
10062-1,0,8,0.00,2002,Bulk Bricks
3444-1,0,1,0.00,2000,Bulk Bricks
3507-1,0,1,0.00,2001,Bulk Bricks
3489-1,0,1,0.00,2000,Bulk Bricks
3487-1,0,1,0.00,2000,Bulk Bricks
10148-1,0,17,0.00,2004,Bulk Bricks
10147-1,0,11,0.00,2004,Bulk Bricks
3726-1,0,1,0.00,2003,Bulk Bricks
3445-1,0,1,0.00,2000,Bulk Bricks
10009-1,0,11,0.00,2001,Bulk Bricks
10010-1,0,11,0.00,2003,Bulk Bricks
3754-1,0,1,0.00,2003,Bulk Bricks
10063-1,0,8,0.00,2002,Bulk Bricks
3497-1,0,1,0.00,2003,Bulk Bricks
3484-1,0,1,0.00,2000,Bulk Bricks
3499-1,0,1,0.00,2000,Bulk Bricks
10047-1,0,2,0.00,2002,Bulk Bricks
10045-1,0,3,0.00,2002,Bulk Bricks
10145-1,0,12,0.00,2004,Bulk Bricks
10161-1,0,4,0.00,2004,Bulk Bricks
3459-1,0,1,0.00,2003,Bulk Bricks
3755-1,0,1,0.00,2003,Bulk Bricks
3465-1,0,1,0.00,2003,Bulk Bricks
3446-1,0,1,0.00,2000,Bulk Bricks
10163-1,0,4,0.00,2004,Bulk Bricks
3725-1,0,1,0.00,2003,Bulk Bricks
3483-1,0,1,0.00,2000,Bulk Bricks
10054-1,0,2,0.00,2003,Bulk Bricks
3448-1,0,2,0.00,2000,Bulk Bricks
B004-1,0,1,0.00,2003,Bulk Bricks
10111-1,0,1,0.00,2001,Bulk Bricks
10064-1,0,8,0.00,2002,Bulk Bricks
10065-1,0,8,0.00,2002,Bulk Bricks
10006-1,0,1,0.00,2001,Bulk Bricks
3476-1,0,1,0.00,2000,Bulk Bricks
10003-1,0,1,0.00,2001,Bulk Bricks
10149-1,0,17,0.00,2004,Bulk Bricks
3493-1,0,1,0.00,2000,Bulk Bricks
10053-1,0,3,0.00,2003,Bulk Bricks
10060-1,0,6,0.00,2002,Bulk Bricks
B005-1,0,1,0.00,2003,Bulk Bricks
3462-1,0,1,0.00,2000,Bulk Bricks
10160-1,0,5,0.00,2004,Bulk Bricks
21028-1,1,102,0.01,2016,Skylines
21034-1,2,115,0.02,2017,Skylines
21033-1,1,81,0.01,2017,Skylines
21027-1,4,89,0.04,2016,Skylines
21032-1,3,71,0.04,2017,Skylines
21026-1,2,62,0.03,2016,Skylines
21017-1,1,112,0.01,2013,Architecture
521-15,0,4,0.00,1962,Architecture
520-12,0,3,0.00,1962,Architecture
518-15,0,3,0.00,1962,Architecture
520-15,0,3,0.00,1962,Architecture
21011-1,2,44,0.05,2011,Architecture
21030-1,1,114,0.01,2016,Architecture
21021-1,1,64,0.02,2014,Architecture
21000-2,1,19,0.05,2011,Architecture
21015-1,1,45,0.02,2013,Architecture
521-14,0,4,0.00,1962,Architecture
518-9,0,3,0.00,1962,Architecture
518-13,0,3,0.00,1962,Architecture
520-11,0,3,0.00,1962,Architecture
21014-1,1,102,0.01,2012,Architecture
518-12,0,3,0.00,1962,Architecture
521-12,0,4,0.00,1962,Architecture
519-11,0,3,0.00,1962,Architecture
21010-1,1,100,0.01,2011,Architecture
520-14,0,3,0.00,1962,Architecture
519-12,0,3,0.00,1962,Architecture
21008-1,1,22,0.05,2011,Architecture
520-13,0,3,0.00,1962,Architecture
520-9,0,3,0.00,1962,Architecture
519-13,0,3,0.00,1962,Architecture
521-13,0,4,0.00,1962,Architecture
518-14,0,3,0.00,1962,Architecture
521-9,0,4,0.00,1962,Architecture
21031-1,1,56,0.02,2016,Architecture
21020-1,1,85,0.01,2014,Architecture
518-11,0,3,0.00,1962,Architecture
21029-1,1,119,0.01,2016,Architecture
519-15,0,3,0.00,1962,Architecture
21005-1,1,63,0.02,2009,Architecture
519-9,0,3,0.00,1962,Architecture
21019-1,2,56,0.04,2014,Architecture
521-11,0,4,0.00,1962,Architecture
21001-1,1,24,0.04,2008,Architecture
519-14,0,3,0.00,1962,Architecture
21006-1,1,81,0.01,2010,Architecture
21004-1,3,61,0.05,2009,Architecture
21013-1,1,40,0.03,2012,Architecture
21009-1,1,54,0.02,2011,Architecture
521-10,0,4,0.00,1962,Architecture
21018-1,2,87,0.02,2013,Architecture
518-10,0,3,0.00,1962,Architecture
21050-1,0,76,0.00,2013,Architecture
519-10,0,3,0.00,1962,Architecture
21012-1,1,60,0.02,2012,Architecture
21007-1,2,50,0.04,2010,Architecture
21022-1,1,40,0.03,2015,Architecture
21024-1,1,74,0.01,2015,Architecture
21000-1,1,19,0.05,2008,Architecture
520-10,0,3,0.00,1962,Architecture
21003-1,1,26,0.04,2009,Architecture
21016-1,1,53,0.02,2012,Architecture
21023-1,1,61,0.02,2015,Architecture
21035-1,2,143,0.01,2017,Architecture
21002-1,1,22,0.05,2009,Architecture
4702-1,3,40,0.08,2001,Sorcerer's Stone
4723-1,2,71,0.03,2001,Sorcerer's Stone
4706-1,3,79,0.04,2001,Sorcerer's Stone
